-125.0000	40.0000	3.6038
-125.0000	41.0000	3.6261
-125.0000	43.0000	3.7061
-125.0000	44.0000	3.7054
-125.0000	45.0000	3.7224
-125.0000	46.0000	3.7401
-125.0000	47.0000	3.7417
-125.0000	48.0000	3.6649
-125.0000	49.0000	3.6458
-124.0000	39.0000	3.7007
-124.0000	40.0000	3.6184
-124.0000	41.0000	3.5957
-124.0000	42.0000	3.5673
-124.0000	43.0000	3.5890
-124.0000	44.0000	3.6162
-124.0000	45.0000	3.6935
-124.0000	46.0000	3.6271
-124.0000	47.0000	3.6053
-124.0000	48.0000	3.6025
-124.0000	49.0000	3.5651
-123.0000	38.0000	3.7484
-123.0000	39.0000	3.6670
-123.0000	40.0000	3.5668
-123.0000	41.0000	3.4676
-123.0000	42.0000	3.5141
-123.0000	43.0000	3.5479
-123.0000	44.0000	3.5431
-123.0000	45.0000	3.5651
-123.0000	46.0000	3.5417
-123.0000	47.0000	3.5226
-123.0000	48.0000	3.4777
-123.0000	49.0000	3.5279
-122.0000	38.0000	3.7345
-122.0000	39.0000	3.6208
-122.0000	40.0000	3.5140
-122.0000	41.0000	3.4688
-122.0000	42.0000	3.4587
-122.0000	43.0000	3.4354
-122.0000	44.0000	3.4895
-122.0000	45.0000	3.4973
-122.0000	46.0000	3.5408
-122.0000	47.0000	3.5285
-122.0000	48.0000	3.5017
-122.0000	49.0000	3.5116
-121.0000	38.0000	3.6736
-121.0000	39.0000	3.5709
-121.0000	40.0000	3.5132
-121.0000	41.0000	3.4573
-121.0000	42.0000	3.4349
-121.0000	43.0000	3.4297
-121.0000	44.0000	3.4609
-121.0000	45.0000	3.5024
-121.0000	46.0000	3.5420
-121.0000	47.0000	3.5541
-121.0000	48.0000	3.5587
-121.0000	49.0000	3.5342
-120.0000	38.0000	3.5758
-120.0000	39.0000	3.5501
-120.0000	40.0000	3.5259
-120.0000	41.0000	3.4706
-120.0000	42.0000	3.4574
-120.0000	43.0000	3.4076
-120.0000	44.0000	3.4764
-120.0000	45.0000	3.5347
-120.0000	46.0000	3.5988
-120.0000	47.0000	3.6205
-120.0000	48.0000	3.5925
-120.0000	49.0000	3.5587
-119.0000	38.0000	3.5538
-119.0000	39.0000	3.5567
-119.0000	40.0000	3.5364
-119.0000	41.0000	3.5347
-119.0000	42.0000	3.4753
-119.0000	43.0000	3.4597
-119.0000	44.0000	3.5096
-119.0000	45.0000	3.5865
-119.0000	46.0000	3.6239
-119.0000	47.0000	3.6477
-119.0000	48.0000	3.6339
-119.0000	49.0000	3.5733
-118.0000	38.0000	3.5429
-118.0000	39.0000	3.5660
-118.0000	40.0000	3.5774
-118.0000	41.0000	3.5542
-118.0000	42.0000	3.5125
-118.0000	43.0000	3.4959
-118.0000	44.0000	3.5427
-118.0000	45.0000	3.5925
-118.0000	46.0000	3.6371
-118.0000	47.0000	3.6738
-118.0000	48.0000	3.6355
-118.0000	49.0000	3.5736
-117.0000	38.0000	3.5463
-117.0000	39.0000	3.5882
-117.0000	40.0000	3.6007
-117.0000	41.0000	3.5904
-117.0000	42.0000	3.5621
-117.0000	43.0000	3.5192
-117.0000	44.0000	3.5350
-117.0000	45.0000	3.5744
-117.0000	46.0000	3.6335
-117.0000	47.0000	3.6619
-117.0000	48.0000	3.6311
-117.0000	49.0000	3.5721
-116.0000	38.0000	3.5524
-116.0000	39.0000	3.6109
-116.0000	40.0000	3.6220
-116.0000	41.0000	3.5964
-116.0000	42.0000	3.5473
-116.0000	43.0000	3.5220
-116.0000	44.0000	3.5153
-116.0000	45.0000	3.5299
-116.0000	46.0000	3.6158
-116.0000	47.0000	3.6473
-116.0000	48.0000	3.6014
-116.0000	49.0000	3.5717
-115.0000	38.0000	3.5778
-115.0000	39.0000	3.6140
-115.0000	40.0000	3.6268
-115.0000	41.0000	3.6058
-115.0000	42.0000	3.5602
-115.0000	43.0000	3.5003
-115.0000	44.0000	3.5131
-115.0000	45.0000	3.5272
-115.0000	46.0000	3.5762
-115.0000	47.0000	3.6248
-115.0000	48.0000	3.5964
-115.0000	49.0000	3.5574
-114.0000	38.0000	3.5291
-114.0000	39.0000	3.5903
-114.0000	40.0000	3.6276
-114.0000	41.0000	3.6102
-114.0000	42.0000	3.5603
-114.0000	43.0000	3.4809
-114.0000	44.0000	3.4793
-114.0000	45.0000	3.5316
-114.0000	46.0000	3.5856
-114.0000	47.0000	3.6041
-114.0000	48.0000	3.5808
-114.0000	49.0000	3.5420
-113.0000	38.0000	3.4786
-113.0000	39.0000	3.5339
-113.0000	40.0000	3.5803
-113.0000	41.0000	3.5922
-113.0000	42.0000	3.5323
-113.0000	43.0000	3.4713
-113.0000	44.0000	3.4683
-113.0000	45.0000	3.5154
-113.0000	46.0000	3.5797
-113.0000	47.0000	3.5873
-113.0000	48.0000	3.5648
-113.0000	49.0000	3.5657
-112.0000	38.0000	3.4575
-112.0000	39.0000	3.4980
-112.0000	40.0000	3.5296
-112.0000	41.0000	3.5391
-112.0000	42.0000	3.5039
-112.0000	43.0000	3.4399
-112.0000	44.0000	3.4558
-112.0000	45.0000	3.4949
-112.0000	46.0000	3.5416
-112.0000	47.0000	3.5589
-112.0000	48.0000	3.5727
-112.0000	49.0000	3.5780
-111.0000	38.0000	3.4837
-111.0000	39.0000	3.4940
-111.0000	40.0000	3.4856
-111.0000	41.0000	3.5049
-111.0000	42.0000	3.4754
-111.0000	43.0000	3.4208
-111.0000	44.0000	3.4356
-111.0000	45.0000	3.4917
-111.0000	46.0000	3.5269
-111.0000	47.0000	3.5432
